place_id,name,keyword,latitude,longitude
ChIJRSDW-MByREARz9f-crGjgQQ,Family kitchen,fast food,41.73408450000001,44.78420699999999
ChIJYxGgjLltREARzZ-2eY7hsU8,GREEN BUFFET N1,fast food,41.7430496,44.7767549
ChIJAZaJ3BZzREARg63gAGKutnI,McDonald's Riverside,fast food,41.730788,44.7743479
ChIJ3VOJX7xzREARh3X-sMZxnJU,Hot-Dog Factory,fast food,41.736944,44.7816921
ChIJkb8yabBzREARXgSHSpFqjU0,ცომეულ'ა,fast food,41.74446409999999,44.77646499999999
ChIJOWn259BzREARmAE0pmMPXDg,წერეთლის კანჭი,fast food,41.7297399,44.7838647
ChIJiT1C6qVzREARtoj7k8JPHyM,Sushi 24,fast food,41.7390759,44.76904649999999
ChIJJQORZU5zREARBJSdK72DYA8,Ombalo,fast food,41.7297399,44.7838647
ChIJwbJpXwBzREARcyzWtIVIhJ0,ACE ZILLA,fast food,41.7347002,44.7690497
ChIJ--TzOQBzREARGcqGm141Vvo,Shartava Cook Room - Food Corner,fast food,41.7296529,44.7714931
ChIJkwCJWABzREAR_0H6-UAD_0o,კარტო / Karto,fast food,41.7305486,44.76623920000001
ChIJsfo4GRhzREAReN4KQxTdWxI,წერეთლის მექსიკური,fast food,41.7395098,44.7809725
ChIJ0fOgMktzREART3ysJZavP1E,საჩებურეკე,fast food,41.7271305,44.7683093
ChIJDRCcpHJzREAR-yauNG3-NYc,Kai food,fast food,41.7421956,44.7755952
ChIJSat4eVtzREARdOY3DGsNA7E,Wok Spot,fast food,41.733073,44.7869497
ChIJJxp_JmpzREARWiLbHQ1a6ww,დავით დოლიძე და მეგობრები,fast food,41.7368475,44.7834507
ChIJ_yRsWbNzREARr4qp4YRlmIs,Burger 9,fast food,41.7272416,44.771832
ChIJC7gdVgBzREARK-2Y4SsKumA,დოქტორ შაურმა / Doctor Shawarma,fast food,41.7252671,44.76812779999999
ChIJieTE_rdzREARuKYxkb_IEBA,Nar-Nara,fast food,41.7362285,44.7695423
ChIJwycKEwBzREARKZJxOs29ApE,Mageme shaurma,fast food,41.7282,44.78736050000001
ChIJtyHvgbdyREARgsrSqjdfu1c,Freiburg,fast food,41.7323659,44.7975651
ChIJY8NCadZzREARMVzBTGMeKAw,Ratchuli kutkhe,fast food,41.73008129999999,44.7983201
ChIJ6RaslqNzREARMQ72foudWfU,marjo's meqsikuri N1,fast food,41.7284484,44.7882731
ChIJlWHswd0NREARijRFK97witI,მეგრილი / Megrili,fast food,41.7299857,44.8294989
ChIJaY4TUgANREAR-thNIPKXKUQ,სვან შაურმა სვან კუბდარი,fast food,41.730464,44.8298216
ChIJ---JKusNREARJlNCeXGvxdM,"საოჯახო სამზარეულო ""ბეღელი""",fast food,41.73146029999999,44.8335665
ChIJyR2g5tkNREAR7AIK6Qil8G8,თონის პური სწრაფი კვება,fast food,41.730253,44.8151784
ChIJlxMLhYlzREARleda3-3UC1g,Wendy's Drive Thru,fast food,41.7541591,44.7696288
ChIJd2D4HX1zREARnryZH3N6HZY,Gochits Burger,fast food,41.7643165,44.7690922
ChIJN-4LbnZzREARWZugXjZ0KGA,F1 schnitzel and burger,fast food,41.7599161,44.7715652
ChIJDZwM3extREARRuZsVoxSdlQ,Fast Food,fast food,41.7763415,44.77474609999999
ChIJn-f3o9RtREARNHN9kQ2ji1s,SHAURMA TIME LUBLIANA,fast food,41.773374,44.7746506
ChIJm6SBKwBtREARd4pecZkTHR4,KFC,fast food,41.7744931,44.77460749999999
ChIJrcL1IgBtREAR7FHLMY2wKvM,Craft Food Restaurant • კრაფტ ფუდ რესტორანი,fast food,41.7659028,44.7750663
ChIJEdIZsRFtREARxncKA1mDdhM,Bread port,fast food,41.7737789,44.7694552
ChIJ74VTYABtREARekfBmO0gtow,Geamo,fast food,41.7773811,44.7656753
ChIJ-WUMaJhtREAR6d9EMhy5iKI,McDonald's,fast food,41.7747163,44.7694296
ChIJycBtDgBtREARbWqHIvwL_tA,Gldani Express Dighomi,fast food,41.7760918,44.7751437
ChIJ-3wDGyhtREAR5qiW29AGqYc,პო დიღომი,fast food,41.777348,44.7692163
ChIJ7xLqobVtREARRRH1BI8yHVw,Tarantino,fast food,41.7680235,44.7959656
ChIJY-KbaVZtREARGWTy8bCcBlo,Firedchicken,fast food,41.7892361,44.760418
ChIJSTJ7gd9tREARVmCtiMmbjG8,Roody’s Burger,fast food,41.78735280000001,44.758712
ChIJ44vKjP1vREARBHmYNASbKL4,Haraki (Svan Kubdari),fast food,41.7873301,44.7542076
ChIJBUOk-EVtREARWddDgur6QR4,ZLATKO,fast food,41.7872273,44.7643989
ChIJXXpMIhxtREARFrOLba7Qv44,Wendy's,fast food,41.7871124,44.777345
ChIJpT0IsKxtREARRA-gqSu8DSQ,სახლური ადგილი,fast food,41.7871035,44.7805906
ChIJEaB6ethtREARIuK--ue_FUM,Wendy's,fast food,41.7944031,44.7709182
ChIJn0NctNxtREARCePaKQV4Ca4,McDonald's,fast food,41.7871009,44.7768035
ChIJoYC8tjttREARq7MavEm0ZpQ,Kulinar,fast food,41.78672410000001,44.7995658
ChIJkdKXc7ptREAR1KBayY7BpBU,The black house,fast food,41.7904396,44.810434
ChIJ7xxoFgBtREARtQ0BBR6eggc,Crispy Sawarma,fast food,41.7885103,44.8187443
ChIJHxi3eCptREAR6xBgZ4k8rZg,Black Shawarma Gldani,fast food,41.7934652,44.8124221
ChIJHyPzmEhtREARRE5rNxsmQC8,Craft food,fast food,41.7929775,44.817296
ChIJjS8dPuZtREARK4UuChTBARw,Stardogs,fast food,41.791028,44.8133741
ChIJQa4ycgBtREARRZrfd3xwW-A,ShawRoom,fast food,41.79910659999999,44.8325013
ChIJh3yWCa4NREARM8UqXs2vH2Q,სოულ შაურმა,fast food,41.7988271,44.8228534
ChIJ-09Ot_ptREARoVDbxsFzPyI,Tiflis,fast food,41.807486,44.8347923
ChIJA4qSIiBtREARAusoRY_qEeU,Megruli Gemo -მეგრული გემო,fast food,41.8008352,44.8134856
ChIJT9YfJABtREARrawY4B2ff3I,გეითი • GATE,fast food,41.8088468,44.8354132
ChIJB_UNm6xtREAR1V8uSFp6Lts,Bro Bar • ბრო ბარი,fast food,41.7993666,44.8127709
ChIJWR7YdABtREARE4n5FQxxTqI,საცხობი ;ხოლომოკო;,fast food,41.8047519,44.8284583
ChIJy1d4cwBtREARwpEBdOqlHXs,მეXიკური.GE,fast food,41.8004804,44.8133075
ChIJtZaN5t5tREARxWXZftFhPFY,Vandogh,fast food,41.7983864,44.8204874
ChIJkXdl8MttREARv9gnbNTPsvU,Subway,fast food,41.81339029999999,44.8094809
ChIJD2thMJBtREAR71npl1Lf2Sc,"Khachapuri house ""Rcheuli""",fast food,41.8087303,44.8356612
ChIJhcjC9xltREARGXb6drQqB-Y,The Osetian Khachapuri House,fast food,41.8090009,44.8181868
ChIJpxjwTY9tREARtHpsXlmlbGY,Gemometria,fast food,41.7975138,44.806779
ChIJG8oyqPJuREARHQYLrBMwYag,Burger King,fast food,41.8173647,44.771978
ChIJFUShsTxvREAR_1aN1cWPNhA,Wendy's,fast food,41.8167088,44.7725158
ChIJI5hyzPVvREARRGXmQcv574o,cofee to take away,fast food,41.8245437,44.8039117
ChIJ5R_7aAALREARmygv5aEBUvQ,XL Burgers Dighomi,burger,41.6679628,44.7615888
ChIJfU13LwANREAR_dUbShpBMSE,Octopus Restaurant,burger,41.6722522,44.8555131
ChIJrRHwp0ANREARwU8Wb2QWJ4o,Ada (Bar & Cantina),burger,41.6891504,44.7972313
ChIJNa_VafANREARA1ZXvUEBxzk,SiburiBurgerBar,burger,41.6931119,44.800602
ChIJ53TjLQ8NREARMAwaJ0uapcQ,Khinkali Pub,burger,41.6897688,44.8094311
ChIJU0LB8mYNREARDzrCaR3F3II,Jonny's Kitchen,burger,41.6890468,44.7987377
ChIJIcLJjSsNREARihG8TzInO5o,San Seven Bistro,burger,41.6921404,44.8211272
ChIJi4C3ri4NREARxz70hZY5C0w,Mamber,burger,41.6920118,44.8327806
ChIJN8TT49sNREARKFSseIliQwI,INDUS VALLEY RESTAURANT,burger,41.68039,44.8292682
ChIJkRkzTPYMREARWPTAI8w6P7A,Marani Restaurant & Bar,burger,41.6876638,44.8112798
ChIJ6Q43SQANREARpWKR25pN7dM,Hungry Burger,burger,41.680053,44.8587961
ChIJE62DFAANREARYGPFaQ_VPz4,Asian food restaurant - Isani,burger,41.685764,44.8440855
ChIJly468SsNREARPu_O9aA6VnQ,Beernest,burger,41.6872414,44.8340876
ChIJ55c8ZrVzREARk59GtZfuPKs,PAUL Tskneti,burger,41.7089375,44.7116875
ChIJFxUMJQBzREARxIxWjg7rVlg,Big Sam’s,burger,41.7104899,44.7548981
ChIJTb73vDNzREARuCIbJeypY9M,MAGIC BURGER,burger,41.7090245,44.7588935
ChIJ7XaJOdFzREARDIjistd60H4,Smash,burger,41.7102761,44.7587824
ChIJ1W8IV7xzREARSKQtY-xXxyw,Laziz 301,burger,41.7083124,44.7541764
ChIJifeeuExzREARrzwFs9ySj4w,Lake Station,burger,41.7013582,44.7545623
ChIJLTME7SNzREARcCH2ck8rNTs,Burger Space,burger,41.7068252,44.7736609
ChIJ5To7FwANREARs3O9wvhz454,Mugsy’s Burger,burger,41.7070833,44.7849577
ChIJDU1qeQBzREARR7tu3sMp2D0,Japan Sushiburger Vake,burger,41.70896,44.7666016
ChIJXfWaVQJzREAR6W_DY3kWi88,Burger King,burger,41.7092517,44.7689113
ChIJtxKW8akNREARFQN9xsqpIWU,Bruno,burger,41.7082668,44.7752132
ChIJQyfQGC0NREARuLs50JxfuNg,Burger Inn,burger,41.7081995,44.78028949999999
ChIJ0-beyH0NREAR2vG8ZBzGnao,Chicos Tbilisi,burger,41.7093405,44.7737789
ChIJUaZZAu4NREARTkWxUDvmv3M,DOOMFARA,burger,41.705128,44.78131680000001
ChIJm8484JMNREARWXzNbe1Q5-g,BurgerHolic•ბურგერჰოლიკი,burger,41.708727,44.7852162
ChIJH0W5209zREAR02y-dPI0MpM,Los Amigos,burger,41.709076,44.7645594
ChIJFed0kxkNREARZQ9U-7sC6rg,The Backyard Vera,burger,41.7054629,44.7810527
ChIJv9dpAAANREAR4RY1dhthRr0,Smash,burger,41.7095926,44.803144
ChIJDwGwEdoMREARFvqzJrUVap4,PIPES Burger Joint,burger,41.709259,44.80256610000001
ChIJq3Krj-ANREARAliMfTy5m3s,BFL’S • Buffalo’s Wings & Nuggets,burger,41.6974789,44.8040422
ChIJyxcaWtMNREAREEcylhReTOo,ძმების ბურგერი,burger,41.6975537,44.8038136
ChIJnT1G4egMREARTOoImxhQjks,Respublika Grill Bar,burger,41.6959074,44.7960772
ChIJcZNsmGENREARAPG-zGFFlBQ,Bruno Burger,burger,41.6975625,44.8040921
ChIJ0WeoMZoNREARt-RM09ApRK8,Big Sam’s Galleria Tbilisi,burger,41.6948461,44.7996555
ChIJf_GTWMhzREARbBmY7UTPFRw,Food village,burger,41.7078807,44.7987978
ChIJAWnWfH0NREARu63GpYVPJkY,Mova Maisi • მოვა მაისი,burger,41.7044356,44.7878864
ChIJ4yTpl9oMREAR6ZfCyfOjJWc,Zala Restaurant & Cellar,burger,41.7040634,44.7855721
ChIJS7Q4DgANREARuOdmrozcnrc,Plantastic Kitchen,burger,41.7064273,44.7894227
ChIJ_fp7zJsNREARX-btSf7fSnk,Filini Restaurant,burger,41.7038268,44.7938854
ChIJ36c4nNsMREARiPSb8JiAT6c,Republic Restaurant,burger,41.70366749999999,44.7916982
ChIJyZdv9WhvREARPvOR-7-NKYw,Publica Cafe,burger,41.6973571,44.8001495
ChIJbxF5dMUNREARQrzNipPFRGY,Azzy • აზი,burger,41.7073188,44.78901279999999
ChIJr26H1FQNREARvPwRo4saz3A,Fiesta: Tequila Bar & Mexican Restaurant,burger,41.7021352,44.796485
ChIJZ4fMS7ANREARHqUyGwvCreU,Ratto Bistró,burger,41.6946578,44.7957989
ChIJt_P1pa8NREARpxRQXTfUYZE,Di Roma,burger,41.69251269999999,44.81612519999999
ChIJnyZswvAMREARKfb7i_L-mjk,Organique Josper,burger,41.69069700000001,44.807965
ChIJ65h7oPUNREARMX_H3MfXtwM,მისტერ გრი • MR Gree Lounge,burger,41.6977062,44.8695501
ChIJ-dbVhTYNREARdSGArgQdNPE,Ori Katkha Brewery,burger,41.7086438,44.87141889999999
ChIJR761ZsdzREARtMCEFJ-_53g,Grill More,burger,41.720746,44.72339179999999
ChIJnzm4DWJzREARZ80hy1QHaL8,Good Choice,burger,41.7232263,44.7225174
ChIJfTfRaA5zREARjaUtyL1KXo8,პიცალანდია,burger,41.7244181,44.7334094
ChIJk-kDr1lzREARmKKA_crCiEE,olio pizza napoletana,burger,41.7248019,44.729568
ChIJMXZp2lhzREARWR9UYG8dmCY,TikTok Cafe,burger,41.7225568,44.7294463
ChIJp58Y7-JtREAR3ZSB4ntvlVw,Bistro by Gastronome,burger,41.7240383,44.7374975
ChIJM56WwtFzREARjj68BWZHszs,Seven G tbilisi,burger,41.7274673,44.7589264
ChIJa7E1HlBzREAR3jRn1FAkIZs,Yummy food,burger,41.7245165,44.7478028
ChIJ6e9EGgBzREARR9f5TQhAGwc,Gochit's Burger,burger,41.7249582,44.7418959
ChIJVXoUCsBzREARlyZPye9U4b0,Argentinian Steakhouse by Gastronome,burger,41.726227,44.7559802
ChIJHwgjBABzREAR6pBKgz590WE,Just Burgers Saburtalo,burger,41.7264519,44.7672366
ChIJkaBB1g9zREAR-JJXK6kip00,Burger Bar,burger,41.7213838,44.7722714
ChIJbZM9JA9zREARWt6W0XvxIq4,Burger Time,burger,41.7154753,44.7798758
ChIJqTf55t9yREARz-kfDaOdro0,Burger Bar,burger,41.72612,44.76350960000001
ChIJYYGIwsxzREARoBs6KQbWPQ8,BurgerBoss,burger,41.7208796,44.7692826
ChIJXSN3QixzREARJ_rhkBXMclI,ლენდმარკი LANDMARK,burger,41.7178453,44.77451420000001
ChIJs6UWwQhzREAR4a91zskDzA0,The Sandwich Hut,burger,41.7242122,44.7760206
ChIJb-3NINJzREAR22MEzC34FdI,Foody.tbilisi,burger,41.7264586,44.7715233
ChIJG1Wb_NlyREARaapiP3ahvsM,Fiorino,burger,41.7229596,44.7775621
ChIJdVbeggFzREARZmh-eDIc7rU,Fried chicken,burger,41.721215,44.77739630000001
ChIJU19ps64NREAR6nOdQEvMbHw,BERYTUS,burger,41.7091527,44.7759632
ChIJIVgPE9hyREARS2FAe43uJUY,Di Roma,burger,41.7225859,44.7769121
ChIJz8DEFnsNREAR5mlQXJcHZ4E,Lezz-Et,burger,41.7159845,44.7933265
ChIJhV8iy2kNREARwOZIG4gI-fI,Honoré,burger,41.7167411,44.7976892
ChIJGyzh_okNREAR-j-0lLnvC9w,#8 BBQ HOUSE,burger,41.7150551,44.7935053
ChIJ2zrfRaENREARzf2qQBmqMD4,Tbilisi Edition Restaurant,burger,41.717702,44.7922188
ChIJAbI_MQINREAR3NUK4d3Xiek,Palmebi,burger,41.7170397,44.7973726
ChIJ34gYLqkNREARa1KHnHrwRnk,ANDZA,burger,41.7177839,44.8363474
ChIJITGHh49zREARt5u_QyQ3lbc,Lisi Intelligentsia,burger,41.7404,44.7374713
ChIJ1YUItuhzREARUOW5wtW_83g,Lunch Room Tbilisi ლანჩ რუმი,burger,41.7297834,44.75802830000001
ChIJjSwhnpRyREARQeRNdyjSu_U,Burger Bar,burger,41.7399863,44.7799944
ChIJIU8RRH1xREARSYr_GQSXmCU,Besharat halal,burger,41.753261,44.6863257
ChIJh267EudzREARPZWKEAu2EyQ,Chemo Kargo,burger,41.7594989,44.7804778
ChIJvfx-T-xyREARcTeEMvG6COA,Sanapiro,burger,41.7458888,44.7719618
ChIJY94-bpJtREARNB_-ESMM5WU,Tarantino,burger,41.7662524,44.7796818
ChIJQyP0MZVtREARYGXT_rc_qw8,Burger Way,burger,41.7794633,44.768615
ChIJQcAaJQBtREARfAmgyXEFZyg,ქუთეს შაურმა,burger,41.770073,44.78364209999999
ChIJSzesGGptREARyvNBCjSP9PE,Craft Shawarma • კრაფტ შაურმა,burger,41.7658565,44.77507
ChIJDXZyF51tREARpA-bKKQ4r_o,BBQ HUB,burger,41.7725807,44.7936263
ChIJd6iaahxtREARZmd1i9TyG4M,CARLİTO'S BAKERY,burger,41.7707752,44.8018185
ChIJlb-efp5tREARpFetePUKYpY,Radio Diner,burger,41.7809183,44.8279305
ChIJpW9z3htvREARCqv2t-qZdLY,Good Choice,burger,41.7884112,44.7582906
ChIJx4GrOgBzREARMlwrP1-Humo,Black Tie Burgers,burger,41.7863641,44.7678357
ChIJSxudlK1tREARqbwx2sMIG-A,glovo cooke room food corner,burger,41.7863161,44.7678266
ChIJIwO7tattREARSnLsOFzVfDY,Sada & Ketomania Didi Dighomi,burger,41.78676950000001,44.7620488
ChIJf_enIUBtREARP9KKLekg9jo,𝓕𝓪𝓽𝓽𝓸𝓸𝓶 𝓑𝓲𝓼𝓽𝓻𝓸,burger,41.7963153,44.801485
ChIJqWIfVGZtREARBfTeENSxEEw,ბურგერ ლომები • Burger Lions,burger,41.7901114,44.8130444
ChIJG3H1JABtREAR0wmxUBLpgog,AK BURGER,burger,41.7941729,44.8121652
ChIJ2_-fFtBtREARicPb0K83XIc,რესტორანი გასტროლოფტი • Gastro LOFT,burger,41.7903577,44.82381760000001
ChIJ42I4VUhsREARD1U9cbpO8DE,Di Roma,burger,41.7898114,44.8144494
ChIJZz_tlNltREAR1_vPpfciUe0,2 Tona - Craft Beer and Brewery,burger,41.7887928,44.8186234
ChIJXwDFPgBtREARkhRimmDdTLs,Craft Food Restaurant • კრაფტ ფუდ რესტორანი,burger,41.7929721,44.8172929
ChIJ8ZCQ8EtsREAR_5xqN6wQZZE,KFC,burger,41.7904378,44.8147609
ChIJHarmq_JuREAR8KH3Uh6TyKc,პიცა დი რომა,burger,41.8168522,44.7725185
ChIJ1S2FXgBtREARcp495WDYYmE,"Xl burger , guchis burger",burger,41.8036058,44.8318721
ChIJgfYqLHNvREARRHtm_Lf2Hn4,Parsley Kebab,burger,41.8281121,44.8006274
ChIJYRnpA8QPREARmmODenGEnpM,Leo D'oro,pizza,41.6744834,44.880146
ChIJpV54fwAPREARF6KuE5intTE,Pizza & Drive,pizza,41.66990120000001,44.8754356
ChIJ2UMDJ14NREAR9nG5mD61yNs,Ronny's Pizza,pizza,41.6908548,44.81752059999999
ChIJB0sZaHkNREAR9sri_MJGDA4,Paragone pizza,pizza,41.6871237,44.834861
ChIJBTujGrQNREAR0FYQoXv89aM,MONTI PIZZA,pizza,41.6873656,44.8325745
ChIJsdqW3AR1REAR2CiMjRC3T14,Adoro,pizza,41.6901094,44.8206419
ChIJA37gTiwNREARLBWfBXBXLw4,პიცა ექსპრესი,pizza,41.6908837,44.8783423
ChIJv-cin-4NREARsghmGvOLskg,Pizza Rosso,pizza,41.6881971,44.88262950000001
ChIJcd29BwANREAR21ApmGrRbrs,LaVanda,pizza,41.6835357,44.8599425
ChIJpc6BBtENREARCaVd584uVr0,Ilouri,pizza,41.679982,44.8700261
ChIJdYDbl8UNREARJ_qqXmn2bfU,Capri Pizza,pizza,41.6888191,44.8966403
ChIJvWaIIQANREARMf6LT31yFfA,Pizza Di Roma,pizza,41.6894244,44.8979159
ChIJB6phbOMNREARo6YZsig7xps,Tashir Pizza,pizza,41.6892063,44.8964356
ChIJ59y0cYh1REAR-6lZcUD1nfI,წყნეთური ეზო,pizza,41.7016283,44.7037574
ChIJM382af9zREAR81H0hZhmGCU,Luna Pizza Bar,pizza,41.7113092,44.7576341
ChIJk9hPVAYNREARmnRwf7Wm_p8,Tascapizza,pizza,41.7080247,44.7805107
ChIJ6_6zG_oNREAR8XOlgWXl2Pg,La Gamba,pizza,41.7105406,44.7832265
ChIJ1csi9_wNREARCshSdJCJW9E,Fuoco Forno,pizza,41.709292,44.7771399
ChIJH4yBagANREARh2_z96ZvrSU,ფოკაჩიო/Focaccio,pizza,41.7054986,44.7809439
ChIJIxAXH8QNREARhsUc0yY185Q,Vera Italiana Restaurant,pizza,41.7043138,44.7801134
ChIJUY1sRK4NREARL64ojaI1lbc,Blaze,pizza,41.704011,44.783693
ChIJK4MSeM0MREARTBKydWe3XR0,Pizzeria Localino,pizza,41.7080378,44.7751668
ChIJuWkuJQANREAR-dP8xp8L9Wk,Pizza Factory,pizza,41.7072979,44.7691706
ChIJw0Kksh0NREARyvm2HqvsFnM,Farina Tbilisi,pizza,41.7059929,44.788489
ChIJtTevkJsNREARs2mOlEE-I6A,GIOFFRE’ Pizza&Pasta,pizza,41.6948972,44.8065356
ChIJVx2j-TJzREARHP4F8XCgXto,Savora Pizza-Bar,pizza,41.6986806,44.8033125
ChIJ6dGtQAENREARsLRZO2YxX2s,Popolo,pizza,41.7093732,44.8024989
ChIJ0WOQC20NREAR-RuSIRpPqHE,Rimini Pizza . რიმინი პიცცა,pizza,41.7033879,44.803906
ChIJ3T8PxDINREARXdTOCXAX5qQ,Uno.tbilisi,pizza,41.6960825,44.79327749999999
ChIJJTL48L0NREARe35O4MHNCVk,Daner Pizza,pizza,41.6957382,44.8034293
ChIJ1WzpQi0NREARzbuIqOyxFNY,პაცცა • PAZZA,pizza,41.6939421,44.7972484
ChIJy9NonrgNREARHbmhSJNIQJU,Tbilisimo,pizza,41.6948809,44.8039828
ChIJHVYQiBANREARMEvlpMsPEPM,Pizzeria Paradiso,pizza,41.69037110000001,44.80620450000001
ChIJHWNatIUNREARtHDQwznxuDI,2 Tona - Craft Beer and Brewery,pizza,41.7075796,44.871455
ChIJs7mEvlxzREARy7AGLYksTm4,italian pizza grosseto,pizza,41.7253794,44.71426599999999
ChIJn7Sk3iVzREARgsXrphCp7js,Farfatella,pizza,41.7226994,44.7110442
ChIJFWWjDmRzREARqgnfhNV5Da0,Mindeli Cafe,pizza,41.7252968,44.7140356
ChIJ8VcemaxzREAR1RNUINJRs6o,Napoli,pizza,41.7223975,44.7300798
ChIJxznXMahzREARFb5oSr1GVTU,Pizzato,pizza,41.7205384,44.7208029
ChIJkfnIHQBzREARlsvTWxhPqvI,La nostra casa,pizza,41.7280868,44.7330185
ChIJd9tkNgBzREAR6WybclRsZgc,Pizza paragone,pizza,41.7212553,44.7289234
ChIJfT6LTDlzREARjts0dGGZMO4,Pizza Di Roma,pizza,41.7242378,44.738236
ChIJi9uLyw1zREARxa2TQOLt1aI,Domino's Pizza,pizza,41.7236303,44.7310181
ChIJE5ab_F9zREARVxawtiGV_WA,Cupolla • კაპოლა,pizza,41.7185485,44.7383999
ChIJ-eXDvnVzREARxOo5zQzSxm4,Strada Sandro Euli,pizza,41.724153,44.7166418
ChIJ7x3ZBrlzREAR2J5_t0WKv3E,Sheen•Aura,pizza,41.7262233,44.7239767
ChIJtwYI3vNzREARFX_HDm1JhAs,SBARRO - სბარო,pizza,41.7236135,44.7380263
ChIJqZpNs3VzREARxa1nhd3tNbQ,Shua Kalaki,pizza,41.7231139,44.7247227
ChIJnWWZ8MRzREARD5exCLcxjro,Pizza prime პიცა პრაიმი,pizza,41.72889989999999,44.750043
ChIJy6dk5B9zREARdZ3yy8g4ADw,Pizzeria Localino,pizza,41.7259642,44.7609508
ChIJPY375pZzREARwo9ruLmtjfs,Pizzeria Pronto,pizza,41.7163822,44.78128539999999
ChIJcc9Q_mlzREARBCEqV83T1FA,Cosimo's Pizzetteria,pizza,41.7232412,44.7699793
ChIJZeb0ZRdzREARvF3LQI880D4,Chicago Style · ჩიკაგო სთაილი,pizza,41.7203024,44.765057
ChIJRTP9tN1zREARA7-rs6sHtfU,Pizzeria GENNARO Tbilisi • პიცერია ჯენარო,pizza,41.7208514,44.76942390000001
ChIJT4jYrxwTREARURHw3kdgNs0,Area NY - Pizza Varketili,pizza,41.7119684,44.8795888
ChIJp66XaF4TREARyrITWAtK0d0,Domino's Pizza,pizza,41.7121817,44.8783354
ChIJy7GqkuZzREARoN_zFD3E-v0,Ucha's Pizza,pizza,41.7274903,44.7431383
ChIJh0WzPmdzREARwi4YM23vlgE,Pizza Di Napoli,pizza,41.7318042,44.7545115
ChIJBUL9p1BzREARGjrm2No9DaI,Domino's Pizza,pizza,41.7256419,44.7500401
ChIJa9eOhXxzREARhbT1kUPDNxE,Weihenstephan Restaurant,pizza,41.7255005,44.7537909
ChIJ4zm5PABzREAR9KOskT-IrKk,პიცერია ლა კროსტა La Crosta Pizzeria,pizza,41.7297442,44.7680988
ChIJ94U_TABzREARuyaftUFSR5I,Pizza Wine,pizza,41.745,44.7725142
ChIJLxfbbN5yREARPdwBEJn-vf8,Ronny's Pizza,pizza,41.7277457,44.7663892
ChIJx_PCYYFzREARCU7qG_r91vI,პაცცა • PAZZA,pizza,41.7347622,44.7696062
ChIJIfqcT_FzREARSLawVM1vh8E,Tara Pizza,pizza,41.7329149,44.7689034
ChIJ4YFL78tzREARP_oVXDx6Aoo,Pizza Take Five,pizza,41.7283804,44.7655834
ChIJ6XOkapNyREARRY2buAaH9Ek,Restaurant Terrace,pizza,41.7409302,44.77807749999999
ChIJYyP8t3lzREARrhmg4ZIt5zE,Restaurant Ethnos,pizza,41.7379768,44.7694524
ChIJhzDdVVFzREARWh6FdVcAAIo,New Istanbul Restaurant,pizza,41.7249275,44.7704663
ChIJN-aZTKRzREARkkAjZUEsCz4,Era hall Sanapiro,pizza,41.7383487,44.7727809
ChIJUZOhJuJzREAR4zPX1QRnWPs,fiore,pizza,41.7290589,44.7718094
ChIJy43QikJzREAR-ld38X7oItw,PAUL Kazbegi,pizza,41.72614859999999,44.7625211
ChIJe6HOe89yREARMBktM8xKT1w,Machakhela,pizza,41.7270839,44.7873947
ChIJ2Z8TWwBzREARtjeYt1bR1Vk,Bluzz shawarma,pizza,41.7365697,44.7956377
ChIJfX3_erlyREARgbctBiMNfy8,Chemo Kargo,pizza,41.73562829999999,44.7960575
ChIJB9R7YeUTREARlmprAbkacIk,ფიბონაჩი თბილისი,pizza,41.7373699,44.8573298
ChIJcblHcQBxREARQ38jf0c4nD8,Lisiwine-Meskhishvili Winery,pizza,41.75574,44.687006
ChIJoWxyL9JzREARjuAXSDN-pyk,Lisi Mere,pizza,41.7490968,44.6852953
ChIJ_-h_Xh9zREARkHjba_UvleI,Tony's Pizza,pizza,41.7485417,44.78688959999999
ChIJOToB975tREARrQUdAfwb34Y,Pizza Di Roma,pizza,41.7626066,44.7881982
ChIJraBze8gNREAR0lykrL4hFVk,Beirut Restaurant,pizza,41.7546405,44.7883501
ChIJdcLYviJtREARiBFQSCrIQ0g,კარაველა,pizza,41.7634405,44.8399696
ChIJ50cHd1BtREARbc6E_a2ng-Q,Parada's Pizza,pizza,41.766194,44.7805244
ChIJg7zi8UBtREAR5bnEUQMI6H4,რესტორანი წისქვილი,pizza,41.7705983,44.7795442
ChIJtTxnNo5tREARj7IjqO9smb8,Keria,pizza,41.7677601,44.78023899999999
ChIJsZNcxnBtREARkqV0Gn_0cRc,Degustatori • დეგუსტატორი,pizza,41.7792156,44.7807237
ChIJqb5S1yhtREARTbaMiK2HrSc,La Burrata,pizza,41.7725534,44.7973582
ChIJb-T-U71tREARzGFufRVdg4c,Urmuli,pizza,41.7745697,44.79439860000001
ChIJC0VbRpttREARAk3cCEiXRfw,Pelagoni,pizza,41.7669834,44.7889735
ChIJsX41ua5vREARgiiIOs7JvNQ,Ronny's Pizza,pizza,41.7875058,44.74471399999999
ChIJpdOWB-ANREAR2y8lhMrG0U0,Sam's Pizza - სემის პიცა,pizza,41.78722339999999,44.7431895
ChIJuReJKABtREAR8kHS6gjeuiQ,აბიცა - Apizza Eat More Apizza,pizza,41.7873443,44.7573865
ChIJSw45XABvREARsghAejjSB9w,Mamma Mia,pizza,41.788124,44.7486257
